message_id,text
713228090676273152,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/9SUkpu4ARE
713228142773608448,Seeing Jukebox The Ghost for my 22nd birthday 📻👻 @ The Bowery Ballroom https://t.co/msYokH2mLx
713228164269490176,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/Lgf15hjFZZ
713228182212612097,#SnapChat MollyMcCoyHF 🌺 @ The Bronxx NYC https://t.co/GqxyVQl56z
713228205197508608,Hoy me tocó romper con The Boom Bits... en Harlem 15 del cypher que se armó al final... #CLRshit… https://t.co/ExOpB21XAD
713228209018576896,That one time at the Kelley Blue Book party #nyias @ Ink48 - A Kimpton Hotel https://t.co/kMwWQlCjUg
713228236327690240,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/ag6zgdbb0L
713228306225766400,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/3DWviC5Jsg
713228478133506048,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/v6O59LdhIf
713228491542626304,"Love #thy #turkishairlines (@ John F. Kennedy International Airport (JFK) in Queens, NY, NY) https://t.co/htTsdJiTjS"
713228547704291328,"Im A Very Rare Person.🌙 @ Spanish Harlem, New York https://t.co/CixlV88l2D"
713228572190720000,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/DOA53O404Z
713228612174909440,Ver en vivo a esas bandas que hacen que todo esté bien @ The Gramercy Theatre https://t.co/v5wuU17HER
721050696708177920,"#INDIA: @CharliePuth ""We Don't Talk Anymore"" @LegionDarth #REMIX  https://t.co/DmLqC709ky"
713228652243189760,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/M4Xp8U9Xvp
713228663110688773,Just posted a photo @ Tilila Casa Publica y Cocina https://t.co/N362Lu4yV3
713228714625077248,"@JoshConstine who says funding equates to knowing how to vet risk (ie. color, gawker, clinkle, etc)."
713228717003243520,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/MOMnazkzOr
713228717837787136,"#coaching the #nyu nyuniversity #business #plan #competition - I #won this and $50,000 while a… https://t.co/PhyQNFf7QR"
713228760833765376,#melaniemartinez #crybabytour best part of this song @ PlayStation Theater https://t.co/Xo9aOfbyH2
713228810007797760,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/l37y0Og6Mj
713228818320867328,S/O SOB's #SheGo #TheThrill #skip4prez @ SOB's (Sounds of Brazil) https://t.co/v8NLBy2505
713228882825113600,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/vxIUwtP44B
713228952509222913,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/KLiZaNxyH0
713228997069561856,Welcome to The Giftschrank  https://t.co/D1oCMFPSVY
713229008801042433,One of my favorite things to see in a hotel or any old building. Usually they're out of… https://t.co/sYJeOZbkIt
713229032834334720,Be afraid. Be very afraid.   ______________________________________  #kfhox #djsport… https://t.co/neIREuYdKx
713483616861421569,"🗽 @ New York, New York https://t.co/SQmmrdTlKk"
713229040736460801,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/kcE9v0dHx4
713229047745134592,#hangry #spoiled #girlsday #kitkittredge @ Burger Heaven https://t.co/6D2uMI4wDY
713229056347648000,#crybabytour #melaniemartinez @ PlayStation Theater https://t.co/gsaDchcaNF
713229079806349312,"BIEN DE FLOW... Y ACTIVO EN BUDDA LOUNGE  BUDDA RESTAURANT AND LOUNGE  THIS THURSDAY, MARCH… https://t.co/kwAZpN7sLX"
713229091609178112,Easter bunnies creep me out.... @ Rockefeller Center https://t.co/hUSDkkUIWA
713229145363316737,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/33USWvWxJj
713229149675065348,Over 15 years of friendship! Picked up right where we left off!  A… https://t.co/I4JyJuGn9o
713236667193171968,"How you let me run it down here, I’m not even from around here @… https://t.co/TtmNqKQvkq"
713229336552325120,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/WA41gJaxcQ
713229434329907200,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/euVVwTNK0v
713229514185302016,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/6wSakiGJJD
713229514797621248,#nowplaying #youngfreshandnew #kelis #currentmood @ Welcome to Harlem https://t.co/IVkWSFOJLE
713229657185902592,When you get a whole subway car to yourself you do something incredibly cool. Or you… https://t.co/06rvFzXtaj
713229721530667008,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/f1DqygEvFG
713229790795313153,brightstarbway #openingnight @gracestockdale #theperfectdate #openingnightparty aneeck… https://t.co/Y6hLsqmtog
713229798395547648,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/HSjxwuodvp
713229808621072385,#free #tshirt from #volunteering as #coach at @heydoyou for #entrepreneurship at @nyustern -… https://t.co/wFvrwmaIyp
713229843052294145,"First time (@ The @HalalGuys in New York, NY) https://t.co/JVeUqfs6W7"
713229916674908160,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/1PFZ00aoKt
713229918390378496,#TeamBatman (@ AMC Loews Lincoln Square 13 - @amctheatres for Batman v Superman: Dawn of...) https://t.co/k25ws7TTp0 https://t.co/td0gHLHqTG
713229947100336128,IIDA Announces Winners of the 2016 GlobalShop Product Design Competition https://t.co/msJFk4xO9D #IndustrialDesign #FurnitureDesign #Reta
713230008886681600,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/L2ii3vkWjm
713230021855481856,#happybirthday 🎂🎈🎉 #Followme @leruffo Book your birthday  At #809Lounge #saturday  5bottles x… https://t.co/hDNNSQyt0J
713230083260084224,"El frío no nos para! (@ Barracuda Bar - @nycbarracuda in New York, NY) https://t.co/QLM94f89YF"
713230120660631552,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/13YNt3jAxQ
713230171126370304,Two men charged with heroin possession in Watertown drug bust https://t.co/6DhBUrXByj
713230214948630528,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/0n2CJwC2mL
713230260800790529,"it's still #tbt somewhere. #animation #cartoon #running #tgif @ Bedford Styvesant, Brooklyn https://t.co/1380TimBr8"
713230264185569282,"I'm at MTA Subway - 59th St/Columbus Circle (A/B/C/D/1) - @nyctsubwayscoop in New York, NY https://t.co/qQIKEpTvnw"
713230295730954240,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/qxWN0VcgKp
713230319663648768,Had a blast shooting today with pedestrianwanderlust  Check out https://t.co/KcrCzUErKJ for… https://t.co/7IndnNnmga
713230343000567809,#crippledouble #cobraclub #noise #nite taniajanecross cobraclubbk nataangwine acidtripadvisor @… https://t.co/huFPUPNTpy
713230354954366976,"Nada mejor en el mundo que ser rico en amigos y sobretodo en NYC, si te buscan sitio en el mejor… https://t.co/kLS9ValRko"
825882468226043904,@mtg1227 The start of your journey...keep going! @ Gavia Cycling https://t.co/xtntKCzqbF
713230392162172928,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/RkgnSKo9MX
713230460411842560,"Great show. Great NYC bar! 😎 (at @ArlenesGrocery for Lesson in New York, NY) https://t.co/bCajoz7mAZ"
713230491307143169,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/6VHCckIzqZ
713230528707584001,1:05am Jazz club in Village. @cheryluyeda @ Mezzrow https://t.co/DZC6xGvdI6
713230544851574785,#happybirthday 🎂🎈🎉 #Followme @leruffo Book your birthday  At #809Lounge #saturday  5bottles x… https://t.co/ow3TKfsTFS
713239447958110208,#crybabytour #melaniemartinez @ PlayStation Theater https://t.co/SG9F5VZNSj
713230562086035456,train station knows every word you said @ Webster Hall https://t.co/9Zjty4vq21
713230602137374720,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/m3cqXVX5Q9
713230669992824832,Just posted a photo @ Salsa Con Fuego https://t.co/txkXIDwcGC
713230702335156224,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/7TZuhRXsdI
713230786212806656,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/Gkn4YHIUf0
713230856609865728,Saw Superman vs batman tonight awesome movie . But why the fuck did Clark Kent died *superman* @… https://t.co/MPn5tZ9E7e
713230870006652928,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/UcCSc4mX0w
713236177608957952,@jukeboxtheghost @ The Bowery Ballroom https://t.co/reCZiG94ME
713230875174051840,#happybirthday 🎂🎈🎉 #Followme @leruffo Book your birthday  At #809Lounge #saturday  5bottles x… https://t.co/AHyMS7bawx
713230943411171328,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/NTaoiONCLd
713241421176811520,#melaniemartinez #crybabytour @ PlayStation Theater https://t.co/sbpN4zoOJG
713231033789976576,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/Bvs2I7CKyO
713231045018128384,"""@PassionPosts: Tbh girls are starting to become more &amp; more heartless. better cherish your girl while she still cares."" Facts"
713231999184596993,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/T1qxVXYldw
713231058007797760,#ในส่วนของอพาร์ตเมนต์แจกบัตร #RihannaAntiWorldTour2016 #มีความอยากได้สุดด #ว่าจะไม่… https://t.co/oPNPJsW6W3
713231081751855105,#happybirthday 🎂🎈🎉 #Followme @leruffo Book your birthday  At #809Lounge #saturday  5bottles x… https://t.co/JhYDgHKchg
713231106963816448,"Rose Drago, New York, NY, 10017 - https://t.co/9zembvsyEU #rosedrago #chiropractor #reviews"
713231104736694272,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/cyEDGXuR8Y
713231178472550400,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/qIjKlwtjgk
713231225998053376,US stocks close narrowly mixed in quiet pre-holiday trading - Washington Post https://t.co/YMcrANfPAZ #business https://t.co/dT9WkJrSuQ
713231230096044032,The Best in the Biz!  https://t.co/63wPirOVs3
713235462027132929,Diamonds# engagementrings# bridalrings# jewelry# weddingrings# bride# diamond#… https://t.co/kq9Gqa2T2O
713231251273023488,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/GmszCVepxN
713231321624141824,This saturday 3/26 At #809Lounge ny #Easter #party  #followme @leruffo  Birthday pack… https://t.co/L5w4RE3AFr
713231325352820736,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/ypzxyeKzYB
713231388120629248,"AND A DECREE WENT OUT INTO ALL THE LAND, THAT ALL SHOULD ATTEND AHASHVERUSH'S HIPHOP PARTY…And… https://t.co/AnqyxHkxms"
713231395275943937,Jason yaar paunde bhangra Duniya khar kar vekhdii. .. Team virsa_our_tradition  in outfit by… https://t.co/J30DJKYagP
713231405673615360,Flight is delayed 2 fying hours. I FKNG LOVE YOU SHIRT BY @leoilianov #jetblue @ Official… https://t.co/zvv0QF3yVl
721051161025978369,"Logo #business @ New York, New York https://t.co/BOp1c3WWxE"
713231419938570240,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/61UhqXgN9u
713231451848835072,#Smokey. Sharing the bed with this… https://t.co/4BalDaGqsV
713231519582654464,U see tonight!!! Just heard that promo on @power1051. It's going down tonight March 25th at SP… https://t.co/eXvBmKxajI
713231540675854336,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/dNbnSxzFH3
713231577493409792,#melaniemartinez #crybabytour @ PlayStation Theater https://t.co/8RuBvpmuGn
713231583189344256,Hey Lebron.✌🏼️#cavsvsnets #barclayscenter #brooklynnets  #streetsoflaredo #grandmama… https://t.co/ZCOPnIokoI
713231611115020288,This saturday 3/26 At #809Lounge ny #Easter #party  #followme @leruffo  Birthday pack… https://t.co/mIQ66dyKWz
713231622724788224,"Finally home. Time to make the donuts. (@ John F. Kennedy International Airport (JFK) in Queens, NY, NY) https://t.co/dlTgjUKu8D"
713231625119735808,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/M1gfixT8hx
713231687929364480,"Art Power Real.  In My Eyes I Got The Light. @ New York, New York https://t.co/M0cjMVX4dU"
713231701519036416,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/a1eNMqDR6F
713231786189451264,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/391w7LNvHP
713231799015571456,"Listen... Not even trying rn. @stevendarden @ West Village, Downtown Manhattan https://t.co/1dY1PkkSj3"
713231859916869633,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/rlEnBMwyPC
713231912194732032,Crowded. Lol (@ AMC Empire 25 - @amctheatres for Batman v Superman: Dawn of Justice The IMAX 3D Experience) https://t.co/oShUxBRak3
713231918804910080,HookahLife I can't see nobody! #5spot GetRich Thursdays! #GetRichInc #GetRichvsEverybody… https://t.co/f1EW1vTJb3
713231930964242432,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/eQ1GgiAtpV
713231947254902784,RIP Phife Dawg. #NJDevils #ATribeCalledQuest #FanAppreciation… https://t.co/ky116gOcFW
713231994667286528,#galaday #instagramallthemoments @ Museum of Jewish Heritage - A Living Memorial to the Holocaust https://t.co/G31RWv8j7G
713232084245028865,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/TZhPfDi6Xb
713232125361651712,Last call makes for some fun people watching on the way home! #TheyArentWithUs #WhiteGirlWasted… https://t.co/oBPlRkTV1U
713232158991720448,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/BoErObxFHY
713232196333645825,#NewYork2016🤘🏼🗽🇺🇸 @ Madame Tussauds New York https://t.co/52OnWqx7nO
713232210502021120,The greatest #AlmondWings ya heard #katraNYC @ Karta Lounge https://t.co/clwxgwJVQa
713232222195740673,Just posted a photo @ Soho Downtown Manhattan https://t.co/fpK53uYv1w
713232231171534848,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/mMJmm3d0or
713232325283328000,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/q6YKznlFzQ
713232341452259328,"""You shall not post ANYTHING before the release of the magazine""... Oh please! #rules are meant… https://t.co/KjtA8znfD5"
713232344627458048,#Repost @Lamanadanyc1 with repostapp. ・・・ Shoot up to el_breykel el #barbero #oficial #dela… https://t.co/P6PymGjs7s
713232378395770880,Mr #kellytambora yomary and I. @ Fernandez Nigth Club https://t.co/jj8rzip6wp
713232404870201345,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/Fw8xKJKem5
713232415632859136,Sexy Lady from Washington DC 😂😂😂 @ Jacob K Javits Convention Center https://t.co/qAs8DVPCZI
713232512806477824,wus good nyc @ Top Of The Rock NYC https://t.co/Yui7Clpowy
713232555521220608,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/mddzmcl4MS
713233707646095360,#batmanvsuperman @ George Washington Bridge NYC Bound https://t.co/inZqZqlL3y
713232627168321537,i ♥ Sneakers!  #DESIGN #ART #CONTEMPORARYART #NY #NYC #CREATIVE #CREATIVECITY #NIKE… https://t.co/05xQEx9CzF
713232695518564353,"DARK IN NEW YORK.💀 @ New York, New York https://t.co/eq1nT2guVQ"
